Source_ID,Source_Name,Source_E/I,Target_ID,Target_Name,Target_E/I,Type,Layers,Neurite,Neurite ID,Potential synapses,Number of contacts,Probability,Connection?,ES,ES PMID,RefIDs,Notes
1000,DG Granule (+)2201p,E,2017,CA3 Lucidum LAX (-)02310,I,p,CA3:SL,,,,,,1,1,9478900;,,
1000,DG Granule (+)2201p,E,2019,CA3 Spiny Lucidum Dentate-Projecting (-)01320p,I,p,CA3:SL,,,,,,1,1,19339618;,1000507; 1000519,
1000,DG Granule (+)2201p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,p,CA3:SL; CA3:SP,,,,,,1,,,1003409; 1003762,
1000,DG Granule (+)2201p,E,2043,CA3 Basket (-)22232,I,p,CA3:SL; CA3:SP,,,,,,1,1,19339618;,1000486; 1000519; 2000068; 2000069; 2000091;,
1000,DG Granule (+)2201p,E,2044,CA3 Basket CCK+ (-)22232,I,p,CA3:SL; CA3:SP,,,,,,1,1,19339618;,1000489;,
1000,DG Granule (+)2201p,E,2046,CA3 Ivy (-)03333,I,p,CA3:SL; CA3:SP,,,,,,1,1,19339618;,1000504;,
1000,DG Granule (+)2201p,E,2036,CA3 Mossy Fiber-Associated (-)03330p-DG_0001,I,p,CA3:SR; CA3:SP,,,,,,0,0,,2000032;,
1000,DG Granule (+)2201p,E,2005,CA3 LMR-Targeting (-)33200,I,p,CA3:SL,,,,,,,,,,
1000,DG Granule (+)2201p,E,2013,CA3 Lucidum ORAX (-)03311,I,p,CA3:SL,,,,,,,,,,
1000,DG Granule (+)2201p,E,2014,CA3 Lucidum-Radiatum (-)03300,I,p,CA3:SL,,,,,,,,,,
1000,DG Granule (+)2201p,E,2028,CA3 Axo-Axonic (-)22232,I,p,CA3:SL; CA3:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,2042,CA3 Interneuron Specific Quad (-)03333p,I,p,DG:H; CA3:SL; CA3:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,2045,CA3 Bistratified (-)03333,I,p,CA3:SL; CA3:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,2049,CA3 QuadD-LM (-)12222,I,p,CA3:SL; CA3:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,3000,CA2 Pyramidal (+)2333p,E,p,CA2:SR; CA2:SO,,,,,,1,1,24336151;,1001984; 2000082;,
1000,DG Granule (+)2201p,E,3003,CA2 Bistratified (-)0313p,I,p,CA2:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,3006,CA2 Basket (-)2232,I,p,CA2:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,3007,CA2 Wide-Arbor Basket (-)2232p,I,p,CA3:SP,,,,,,,,,,
1000,DG Granule (+)2201p,E,3008,CA2 SP-SR (-)0322,I,p,CA2:SP,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:H,DG:All:Both,3,0.004604968,1.561248377,0.002949542,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:H,DG:H:Both,15,0.004604968,1.561248377,0.002949542,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1002,DG Mossy (+)0103,E,L,DG:H,DG:All:Both,3,0.008916562,1.926661323,0.004627986,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1002,DG Mossy (+)0103,E,L,DG:H,DG:H:Both,15,0.008916562,1.926661323,0.004627986,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:H,DG:All:Both,3,0.009784646,2.041662075,0.004792491,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:H,DG:H:Both,15,0.009784646,2.041662075,0.004792491,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1027,DG AIPRIM (-)2333,I,L,DG:H,DG:All:Both,3,0.005888195,2.123051448,0.002773459,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1027,DG AIPRIM (-)2333,I,L,DG:H,DG:H:Both,15,0.005888195,2.123051448,0.002773459,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:H,DG:All:Both,3,0.003600883,2.045017519,0.001760808,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:H,DG:H:Both,15,0.003600883,2.045017519,0.001760808,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1035,DG Basket (-)2232,I,L,DG:H,DG:All:Both,3,0.00287866,1.916690897,0.001501891,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1035,DG Basket (-)2232,I,L,DG:H,DG:SG:Both,12,0.00287866,1.916690897,0.001501891,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:H,DG:All:Both,3,0.007600942,2.975213572,0.002554755,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:H,DG:SG:Both,12,0.007600942,2.975213572,0.002554755,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1009,DG HICAP (-)2322,I,L,DG:H,DG:All:Both,3,0.00252741,1.699367364,0.001487265,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1009,DG HICAP (-)2322,I,L,DG:H,DG:H:Both,15,0.00252741,1.699367364,0.001487265,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1013,DG HIPP (-)1002,I,L,DG:H,DG:All:Both,3,0.00669852,2.063289861,0.003246524,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1013,DG HIPP (-)1002,I,L,DG:H,DG:H:Both,15,0.00669852,2.063289861,0.003246524,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1026,DG HIPROM (-)1333p,I,L,DG:H,DG:All:Both,3,0.006583424,2.376636164,0.00277006,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1026,DG HIPROM (-)1333p,I,L,DG:H,DG:H:Both,15,0.006583424,2.376636164,0.00277006,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1005,DG MOLAX (-)3302,I,L,DG:H,DG:All:Both,3,0.003222498,1.49090049,0.002161444,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1005,DG MOLAX (-)3302,I,L,DG:H,DG:H:Both,15,0.003222498,1.49090049,0.002161444,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:H,DG:All:Both,3,0.002148091,1.573474648,0.001365189,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:H,DG:H:Both,15,0.002148091,1.573474648,0.001365189,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1004,DG Total Molecular Layer (-)3303,I,L,DG:H,DG:All:Both,3,0.00379377,1.883143941,0.002014594,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,1004,DG Total Molecular Layer (-)3303,I,L,DG:H,DG:H:Both,15,0.00379377,1.883143941,0.002014594,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2000,CA3 Pyramidal (+)23223p,E,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2004,CA3c Pyramidal (+)03223p,E,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2005,CA3 LMR-Targeting (-)33200,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2013,CA3 Lucidum ORAX (-)03311,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2014,CA3 Lucidum-Radiatum (-)03300,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2017,CA3 Lucidum LAX (-)02310,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2019,CA3 Spiny Lucidum Dentate-Projecting (-)01320p,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2028,CA3 Axo-Axonic (-)22232,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2036,CA3 Mossy Fiber-Associated (-)03330p-DG_0001,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2042,CA3 Interneuron Specific Quad (-)03333p,I,p,DG:H; CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2043,CA3 Basket (-)22232,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2044,CA3 Basket CCK+ (-)22232,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2045,CA3 Bistratified (-)03333,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2046,CA3 Ivy (-)03333,I,p,CA3:SL,,,,,,,,,,
1041,DG Hilar Ectopic Granule (+)2203p,E,2049,CA3 QuadD-LM (-)12222,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,1000,DG Granule (+)2201p,E,L,DG:SMi,DG:All:Both,3,0.00075097,3.048408143,0.000246348,,,,,
1001,DG Semilunar Granule (+)2311p,E,1000,DG Granule (+)2201p,E,L,DG:SMi,DG:SMi:Both,9,0.00075097,3.048408143,0.000246348,,,,,
1001,DG Semilunar Granule (+)2311p,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:All:Both,3,0.021918052,4.900202083,0.00658936,,,,,
1001,DG Semilunar Granule (+)2311p,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:SMi:Both,9,0.000859714,1.499922574,0.000573172,,,,,
1001,DG Semilunar Granule (+)2311p,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:H:Both,15,0.021058338,3.500279509,0.006016187,,,,,
1001,DG Semilunar Granule (+)2311p,E,1001,DG Semilunar Granule (+)2311p,E,L,DG:SMi,DG:All:Both,3,0.000673595,2.414207152,0.014589627,,,,,
1001,DG Semilunar Granule (+)2311p,E,1001,DG Semilunar Granule (+)2311p,E,L,DG:SMi,DG:SMi:Both,9,0.000673595,2.414207152,0.000279013,,,,,
1001,DG Semilunar Granule (+)2311p,E,1002,DG Mossy (+)0103,E,L,DG:H,DG:All:Both,3,0.040775083,5.698579096,0.007155307,1,1,18077687;,1002915; 1002918,
1001,DG Semilunar Granule (+)2311p,E,1002,DG Mossy (+)0103,E,L,DG:H,DG:H:Both,15,0.040775083,5.698579096,0.007155307,,,,,
1001,DG Semilunar Granule (+)2311p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.046188415,7.006989678,0.011168424,,,,,
1001,DG Semilunar Granule (+)2311p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000437645,0.894183468,0.000489435,,,,,
1001,DG Semilunar Granule (+)2311p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.001005969,0.461846646,0.002178146,,,,,
1001,DG Semilunar Granule (+)2311p,E,1043,DG Mossy MOLDEN (+)2323,E,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.044744801,5.263572468,0.008500843,,,,,
1001,DG Semilunar Granule (+)2311p,E,1027,DG AIPRIM (-)2333,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.028497356,8.384650401,0.00658912,,,,,
1001,DG Semilunar Granule (+)2311p,E,1027,DG AIPRIM (-)2333,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000404026,1.246186704,0.00032421,,,,,
1001,DG Semilunar Granule (+)2311p,E,1027,DG AIPRIM (-)2333,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.001166845,0.534978,0.002181109,,,,,
1001,DG Semilunar Granule (+)2311p,E,1027,DG AIPRIM (-)2333,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.026926485,6.593485697,0.004083801,,,,,
1001,DG Semilunar Granule (+)2311p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.018425059,9.327878168,0.00464028,,,,,
1001,DG Semilunar Granule (+)2311p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000754434,1.757305344,0.000429313,,,,,
1001,DG Semilunar Granule (+)2311p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.001203931,0.658349966,0.001828709,,,,,
1001,DG Semilunar Granule (+)2311p,E,1010,DG Axo-Axonic (-)2233,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.016466694,6.912222858,0.002382257,,,,,
1001,DG Semilunar Granule (+)2311p,E,1035,DG Basket (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.01504928,9.824189091,0.004190042,,,,,
1001,DG Semilunar Granule (+)2311p,E,1035,DG Basket (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000583108,2.815329825,0.000207119,,,,,
1001,DG Semilunar Granule (+)2311p,E,1035,DG Basket (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.001302173,0.684876901,0.001901324,,,,,
1001,DG Semilunar Granule (+)2311p,E,1035,DG Basket (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.013163999,6.323982366,0.0020816,,,,,
1001,DG Semilunar Granule (+)2311p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.03805171,17.24212845,0.005536109,,,,,
1001,DG Semilunar Granule (+)2311p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.001103903,4.044994053,0.000272906,,,,,
1001,DG Semilunar Granule (+)2311p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.002189001,0.898223444,0.002437034,,,,,
1001,DG Semilunar Granule (+)2311p,E,1036,DG Basket CCK+ (-)2232,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.034758806,12.29891096,0.002826169,,,,,
1001,DG Semilunar Granule (+)2311p,E,1009,DG HICAP (-)2322,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.013025758,6.162137918,0.004682813,,,,,
1001,DG Semilunar Granule (+)2311p,E,1009,DG HICAP (-)2322,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000495885,0.918137049,0.0005401,,,,,
1001,DG Semilunar Granule (+)2311p,E,1009,DG HICAP (-)2322,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.000972125,0.584901821,0.001662031,,,,,
1001,DG Semilunar Granule (+)2311p,E,1009,DG HICAP (-)2322,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.011557748,4.659099048,0.002480683,,,,,
1001,DG Semilunar Granule (+)2311p,E,1013,DG HIPP (-)1002,I,L,DG:H,DG:All:Both,3,0.030632066,6.719488813,0.00455869,,,,,
1001,DG Semilunar Granule (+)2311p,E,1013,DG HIPP (-)1002,I,L,DG:H,DG:H:Both,15,0.030632066,6.719488813,0.00455869,,,,,
1001,DG Semilunar Granule (+)2311p,E,1026,DG HIPROM (-)1333p,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.032636698,9.401630533,0.007681294,,,,,
1001,DG Semilunar Granule (+)2311p,E,1026,DG HIPROM (-)1333p,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000683984,0.624246863,0.001095695,,,,,
1001,DG Semilunar Granule (+)2311p,E,1026,DG HIPROM (-)1333p,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.001846975,0.636366907,0.002902375,,,,,
1001,DG Semilunar Granule (+)2311p,E,1026,DG HIPROM (-)1333p,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.030105739,8.17374698,0.003683224,,,,,
1001,DG Semilunar Granule (+)2311p,E,1040,DG MOCAP (-)0331,I,L,DG:SMi; DG:SG,DG:All:Both,3,0.001198705,1.501209311,0.001665398,,,,,
1001,DG Semilunar Granule (+)2311p,E,1040,DG MOCAP (-)0331,I,L,DG:SMi; DG:SG,DG:SMi:Both,9,0.00043872,0.834282889,0.000525865,,,,,
1001,DG Semilunar Granule (+)2311p,E,1040,DG MOCAP (-)0331,I,L,DG:SMi; DG:SG,DG:SG:Both,12,0.000759985,0.666926423,0.001139533,,,,,
1001,DG Semilunar Granule (+)2311p,E,1005,DG MOLAX (-)3302,I,L,DG:SMi; DG:H,DG:All:Both,3,0.01534881,3.917729984,0.005489873,,,,,
1001,DG Semilunar Granule (+)2311p,E,1005,DG MOLAX (-)3302,I,L,DG:SMi; DG:H,DG:SMi:Both,9,0.000612456,0.795785324,0.000769625,,,,,
1001,DG Semilunar Granule (+)2311p,E,1005,DG MOLAX (-)3302,I,L,DG:SMi; DG:H,DG:H:Both,15,0.014736354,3.121944661,0.004720248,,,,,
1001,DG Semilunar Granule (+)2311p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:SMi; DG:SG; DG:H,DG:All:Both,3,0.010826856,5.41037737,0.004041329,,,,,
1001,DG Semilunar Granule (+)2311p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:SMi; DG:SG; DG:H,DG:SMi:Both,9,0.000264429,1.064215386,0.000248473,,,,,
1001,DG Semilunar Granule (+)2311p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:SMi; DG:SG; DG:H,DG:SG:Both,12,0.000739292,0.599982167,0.001232189,,,,,
1001,DG Semilunar Granule (+)2311p,E,1006,DG Outer Molecular Layer (-)3222,I,L,DG:SMi; DG:SG; DG:H,DG:H:Both,15,0.009823135,3.836163768,0.002560666,,,,,
1001,DG Semilunar Granule (+)2311p,E,1004,DG Total Molecular Layer (-)3303,I,L,DG:SMi; DG:H,DG:All:Both,3,0.017650436,7.296261253,0.003242646,,,,,
1001,DG Semilunar Granule (+)2311p,E,1004,DG Total Molecular Layer (-)3303,I,L,DG:SMi; DG:H,DG:SMi:Both,9,0.000301678,1.6201287,0.000186206,,,,,
1001,DG Semilunar Granule (+)2311p,E,1004,DG Total Molecular Layer (-)3303,I,L,DG:SMi; DG:H,DG:H:Both,15,0.017348759,5.676132552,0.00305644,,,,,
1001,DG Semilunar Granule (+)2311p,E,2000,CA3 Pyramidal (+)23223p,E,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2004,CA3c Pyramidal (+)03223p,E,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2005,CA3 LMR-Targeting (-)33200,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2013,CA3 Lucidum ORAX (-)03311,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2014,CA3 Lucidum-Radiatum (-)03300,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2017,CA3 Lucidum LAX (-)02310,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2019,CA3 Spiny Lucidum Dentate-Projecting (-)01320p,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2028,CA3 Axo-Axonic (-)22232,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2036,CA3 Mossy Fiber-Associated (-)03330p-DG_0001,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2042,CA3 Interneuron Specific Quad (-)03333p,I,p,DG:H; CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2043,CA3 Basket (-)22232,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2044,CA3 Basket CCK+ (-)22232,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2045,CA3 Bistratified (-)03333,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2046,CA3 Ivy (-)03333,I,p,CA3:SL,,,,,,,,,,
1001,DG Semilunar Granule (+)2311p,E,2049,CA3 QuadD-LM (-)12222,I,p,CA3:SL,,,,,,,,,,
1002,DG Mossy (+)0103,E,1000,DG Granule (+)2201p,E,L,DG:Smi,DG:All:Both,3,0.002808241,1.182962773,0.002373904,1,1,7931561; 7472322;,1001306; 1001409; 1001921; 1001963; 1002745; 1003081; 1003105; 1002327; 1003642; 1004006; 2000014; 2000074; 2000075,
1002,DG Mossy (+)0103,E,1000,DG Granule (+)2201p,E,L,DG:Smi,DG:SMi:Both,9,0.002808241,1.182962773,0.002373904,,,,,
1002,DG Mossy (+)0103,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:All:Both,3,0.02629792,2.295209675,0.019070414,,,,,
1002,DG Mossy (+)0103,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:SMi:Both,9,0.003214887,0.702936076,0.004573512,,,,,
1002,DG Mossy (+)0103,E,1041,DG Hilar Ectopic Granule (+)2203p,E,L,DG:SMi; DG:H,DG:H:Both,15,0.023083034,1.592273598,0.014496902,,,,,
1002,DG Mossy (+)0103,E,1001,DG Semilunar Granule (+)2311p,E,L,DG:SMi,DG:All:Both,3,0.002518898,1.162946958,0.002165961,,,,,
1002,DG Mossy (+)0103,E,1001,DG Semilunar Granule (+)2311p,E,L,DG:SMi,DG:SMi:Both,9,0.002518898,1.162946958,0.002165961,,,,,
1002,DG Mossy (+)0103,E,1002,DG Mossy (+)0103,E,L,DG:H,DG:All:Both,3,0.044695485,2.982027005,0.01498829,1,,,1001306; 1002430; 1003639; 1004006;,
