id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,unique_ID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
24131,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24132,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24133,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24134,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24135,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24136,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24137,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24138,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24139,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24140,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24141,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24142,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24143,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24144,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24145,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24146,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24147,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24148,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24149,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24150,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24151,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24152,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24153,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24154,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24155,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24156,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24157,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24158,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24159,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24160,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24161,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24162,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24163,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24164,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24165,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24166,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24167,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24168,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24169,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
